player_name,p_exit_velo_allowed,p_hard_hit_pct_allowed,p_barrel_pct_allowed,p_launch_angle_allowed,p_sweet_spot_pct_allowed,p_pull_air_pct_allowed,p_hr_rate_allowed,p_n_faced,p_hr_contact_risk,p_lift_damage_risk,p_arm_angle,p_in_zone_pct,p_spin_into_barrel_pct,p_spin_4seam,p_4seam_usage_rhh,p_4seam_usage_lhh,p_spin_sinker,p_sinker_usage_rhh,p_sinker_usage_lhh,p_spin_slider,p_slider_usage_rhh,p_slider_usage_lhh,p_spin_change,p_change_usage_rhh,p_change_usage_lhh,p_spin_curve,p_curve_usage_rhh,p_curve_usage_lhh,p_spin_cutter,p_cutter_usage_rhh,p_cutter_usage_lhh,p_ev_allowed_4seam,p_barrel_pct_allowed_4seam,p_launch_angle_allowed_4seam,p_sweet_spot_pct_allowed_4seam,p_ev_allowed_sinker,p_barrel_pct_allowed_sinker,p_launch_angle_allowed_sinker,p_sweet_spot_pct_allowed_sinker,p_ev_allowed_slider,p_barrel_pct_allowed_slider,p_launch_angle_allowed_slider,p_sweet_spot_pct_allowed_slider,p_ev_allowed_change,p_barrel_pct_allowed_change,p_launch_angle_allowed_change,p_sweet_spot_pct_allowed_change,p_ev_allowed_curve,p_barrel_pct_allowed_curve,p_launch_angle_allowed_curve,p_sweet_spot_pct_allowed_curve,p_ev_allowed_cutter,p_barrel_pct_allowed_cutter,p_launch_angle_allowed_cutter,p_sweet_spot_pct_allowed_cutter,p_hr_rate_allowed_rhh,p_exit_velo_allowed_rhh,p_barrel_pct_allowed_rhh,p_hard_hit_pct_allowed_rhh,p_launch_angle_allowed_rhh,p_sweet_spot_pct_allowed_rhh,p_pull_air_pct_allowed_rhh,p_n_faced_rhh,p_hr_contact_risk_rhh,p_lift_damage_risk_rhh,p_hr_rate_allowed_lhh,p_exit_velo_allowed_lhh,p_barrel_pct_allowed_lhh,p_hard_hit_pct_allowed_lhh,p_launch_angle_allowed_lhh,p_sweet_spot_pct_allowed_lhh,p_pull_air_pct_allowed_lhh,p_n_faced_lhh,p_hr_contact_risk_lhh,p_lift_damage_risk_lhh
"Burleson, Alec",91.86666666666667,0.6666666666666666,0.0,4.0,0.6666666666666666,0.3333333333333333,0.0,3,0.3650000000000001,0.3416666666666667,76.59138876657491,0.2857142857142857,0.5714285714285714,,,,,,,,,,1162.7142857142858,1.0,1.0,,,,,,,,,,,,,,,,,,,91.86666666666667,0.0,4.0,0.6666666666666666,,,,,,,,,0.0,101.1,0.0,1.0,23.5,1.0,0.5,2.0,0.6387499999999999,0.60625,0.0,73.4,0.0,0.0,-35.0,0.0,0.0,1.0,0.0,0.0
"Burnes, Corbin",83.74253968253969,0.28888888888888886,0.044444444444444446,10.749206349206348,0.26666666666666666,0.13968253968253969,0.022222222222222223,315,0.1487301587301587,0.24650793650793648,82.76737862516369,0.4178217821782178,0.5891089108910891,,,,2495.8453608247423,0.22716627634660422,,2847.9666666666667,0.20843091334894615,0.0017152658662092624,2176.027397260274,,0.12521440823327615,2810.855670103093,0.10772833723653395,0.2538593481989708,2662.07027027027,0.4566744730679157,0.6174957118353345,,,,,82.435,0.05,1.0,0.3,82.21388888888889,0.08333333333333333,16.02777777777778,0.3055555555555556,78.2421052631579,0.05263157894736842,-7.315789473684211,0.21052631578947367,83.91666666666667,0.020833333333333332,2.8125,0.3333333333333333,84.92558139534884,0.040697674418604654,16.122093023255815,0.23837209302325582,0.03821656050955414,82.74076433121019,0.05732484076433121,0.267515923566879,17.49044585987261,0.2802547770700637,0.1337579617834395,157.0,0.15254777070063694,0.33662420382165603,0.006329113924050633,84.73797468354431,0.03164556962025317,0.310126582278481,4.050632911392405,0.25316455696202533,0.14556962025316456,158.0,0.1449367088607595,0.1569620253164557
"Burns, Chase",82.99104477611941,0.2281449893390192,0.04051172707889126,23.80170575692964,0.2942430703624733,0.1044776119402985,0.023454157782515993,469,0.13582089552238805,0.264685501066098,76.86658819660902,0.4301937207748831,0.4021376085504342,2578.821513002364,0.5226939970717424,0.6007371007371007,2386.0,0.0014641288433382138,0.0085995085995086,2758.78293135436,0.4699853587115666,0.2678132678132678,1663.7666666666667,0.0029282576866764276,0.10810810810810811,2721.0,0.0014641288433382138,0.014742014742014743,,,,84.18311258278145,0.029801324503311258,32.30132450331126,0.3079470198675497,95.06666666666666,0.0,23.0,0.3333333333333333,81.73609022556391,0.05263157894736842,6.609022556390977,0.2556390977443609,72.76071428571429,0.07142857142857142,16.0,0.32142857142857145,102.03333333333335,0.3333333333333333,4.0,0.3333333333333333,,,,,0.009389671361502348,83.5793427230047,0.03755868544600939,0.23943661971830985,22.183098591549296,0.29107981220657275,0.10328638497652583,213.0,0.13427230046948357,0.2829225352112676,0.03515625,82.5015625,0.04296875,0.21875,25.1484375,0.296875,0.10546875,256.0,0.137109375,0.24951171875
"Burr, Ryan",78.08571428571429,0.14285714285714285,0.0,-6.714285714285714,0.14285714285714285,0.14285714285714285,0.0,7,0.07857142857142857,0.08571428571428572,73.13373496013052,0.3333333333333333,0.23076923076923078,2239.222222222222,0.1875,0.42857142857142855,,,,2556.633333333333,0.8125,0.5714285714285714,,,,,,,,,,90.44999999999999,0.0,12.0,0.0,,,,,73.14,0.0,-14.2,0.2,,,,,,,,,,,,,0.0,76.3,0.0,0.16666666666666666,-13.5,0.16666666666666666,0.16666666666666666,6.0,0.09166666666666666,0.09999999999999999,0.0,88.8,0.0,0.0,34.0,0.0,0.0,1.0,0.009999999999999966,0.0
"Burrows, Mike",82.83103448275862,0.253315649867374,0.050397877984084884,16.631299734748012,0.29310344827586204,0.15517241379310345,0.027851458885941646,754,0.15185676392572944,0.3343501326259947,73.67517029304089,0.46309314586994726,0.437609841827768,2301.7577255871447,0.33099209833187004,0.37994722955145116,2171.759162303665,0.14223002633889376,0.025505716798592787,2534.535714285714,0.28094820017559263,0.08970976253298153,1513.5855855855855,0.14574187884108866,0.34212840809146877,2903.9453924914674,0.10008779631255488,0.158311345646438,,,,86.17142857142858,0.05396825396825397,27.63809523809524,0.3396825396825397,80.41851851851851,0.024691358024691357,13.765432098765432,0.2222222222222222,82.08156028368795,0.0425531914893617,14.907801418439716,0.28368794326241137,79.575,0.041666666666666664,5.184523809523809,0.23809523809523808,78.66530612244898,0.12244897959183673,-5.183673469387755,0.32653061224489793,,,,,0.02512562814070352,82.23341708542713,0.04522613065326633,0.23618090452261306,16.542713567839197,0.27638190954773867,0.14321608040201006,398.0,0.14133165829145727,0.3233668341708543,0.03089887640449438,83.4991573033708,0.056179775280898875,0.27247191011235955,16.730337078651687,0.31179775280898875,0.16853932584269662,356.0,0.16362359550561797,0.3466292134831461
"Buttó, José",83.42445054945055,0.2445054945054945,0.0521978021978022,14.73076923076923,0.2692307692307692,0.1346153846153846,0.016483516483516484,364,0.14107142857142857,0.2974587912087912,68.86867125058954,0.3857998289136014,0.39520958083832336,2416.612535612536,0.3029801324503311,0.2973451327433628,2182.9859813084113,0.21357615894039736,0.1504424778761062,2644.0615835777126,0.3791390728476821,0.19823008849557522,1909.7643678160919,0.03642384105960265,0.26902654867256637,2546.0,,0.0017699115044247787,,,,86.15959595959595,0.06060606060606061,30.343434343434343,0.32323232323232326,86.83176470588235,0.047058823529411764,5.129411764705883,0.24705882352941178,82.25818181818181,0.05454545454545454,14.018181818181818,0.2727272727272727,76.37551020408164,0.02040816326530612,2.163265306122449,0.24489795918367346,,,,,,,,,0.020202020202020204,84.97929292929294,0.0707070707070707,0.2727272727272727,12.98989898989899,0.25757575757575757,0.1414141414141414,198.0,0.1515151515151515,0.277020202020202,0.012048192771084338,81.5698795180723,0.030120481927710843,0.21084337349397592,16.80722891566265,0.28313253012048195,0.12650602409638553,166.0,0.1286144578313253,0.3218373493975904
"Caballero, José",88.2909090909091,0.36363636363636365,0.2727272727272727,29.181818181818183,0.5454545454545454,0.5454545454545454,0.18181818181818182,11,0.3763636363636364,0.4420454545454545,67.37711599093814,0.39285714285714285,0.39285714285714285,,,,,,,,,,897.0,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,103.46666666666665,0.6666666666666666,1.0,22.666666666666668,1.0,1.0,3.0,0.9933333333333334,0.875,0.125,82.6,0.125,0.125,31.625,0.375,0.375,8.0,0.2125,0.2796875
"Cabrera, Edward",85.25305429864252,0.30995475113122173,0.05542986425339366,9.018099547511312,0.27941176470588236,0.16515837104072398,0.027149321266968326,884,0.16334841628959276,0.23789592760180997,78.09430859797995,0.432505036937542,0.4650772330423103,2308.3803526448364,0.09104258443465492,0.16893564356435645,2287.31136738056,0.24375917767988253,0.17017326732673269,2524.8619957537153,0.2342143906020558,0.09405940594059406,1747.9224242424243,0.22980910425844348,0.31683168316831684,2591.88035450517,0.2011747430249633,0.24938118811881188,,,,87.67739130434782,0.12173913043478261,32.2695652173913,0.33043478260869563,88.1656652360515,0.06866952789699571,17.021459227467812,0.34334763948497854,84.68434782608696,0.034782608695652174,11.756521739130434,0.24347826086956523,83.68021201413427,0.03180212014134275,-3.6431095406360425,0.2332155477031802,82.01449275362319,0.043478260869565216,-0.18840579710144928,0.2536231884057971,,,,,0.02736318407960199,84.97114427860697,0.05223880597014925,0.3208955223880597,6.45771144278607,0.263681592039801,0.15671641791044777,402.0,0.16019900497512438,0.197636815920398,0.026970954356846474,85.48817427385893,0.058091286307053944,0.3008298755186722,11.153526970954356,0.2925311203319502,0.17219917012448133,482.0,0.16597510373443985,0.27147302904564313
"Cabrera, Génesis",84.65367965367966,0.29004329004329005,0.06493506493506493,20.614718614718615,0.3116883116883117,0.18614718614718614,0.05194805194805195,231,0.17554112554112555,0.3359307359307359,77.51793524983256,0.4597222222222222,0.44027777777777777,2282.5092024539877,0.25235849056603776,0.1891891891891892,2328.3793103448274,0.16981132075471697,0.34459459459459457,,,,,,,2367.755395683453,0.2240566037735849,0.14864864864864866,2191.1301369863013,0.125,0.3141891891891892,84.76363636363635,0.09090909090909091,35.666666666666664,0.3484848484848485,83.32333333333332,0.06666666666666667,19.983333333333334,0.21666666666666667,,,,,,,,,84.83250000000001,0.075,8.1,0.35,88.16279069767442,0.023255813953488372,11.86046511627907,0.37209302325581395,0.06382978723404255,86.21843971631205,0.06382978723404255,0.3049645390070922,21.347517730496453,0.3617021276595745,0.19148936170212766,141.0,0.19078014184397163,0.3453900709219858,0.03333333333333333,82.20222222222222,0.06666666666666667,0.26666666666666666,19.466666666666665,0.23333333333333334,0.17777777777777778,90.0,0.15166666666666667,0.3211111111111111
"Cameron, Noah",83.18520578420467,0.27363737486095663,0.04560622914349277,15.7174638487208,0.30589543937708563,0.16240266963292546,0.025583982202447165,899,0.15778642936596216,0.3282536151279199,79.506425801857,0.45861944344054933,0.4658474882544272,2298.4933333333333,0.25355450236966826,0.3378995433789954,2125.0,,0.0015220700152207,2519.9842931937173,0.0966824644549763,0.2709284627092846,1539.1682785299806,0.23364928909952606,0.0471841704718417,2378.3948412698414,0.1933649289099526,0.1506849315068493,2442.5689948892673,0.2213270142180095,0.1917808219178082,86.04216417910447,0.05970149253731343,27.97761194029851,0.30597014925373134,,,,,84.14274809160305,0.061068702290076333,13.931297709923664,0.29770992366412213,81.24933333333333,0.04,10.22,0.31333333333333335,81.14888888888889,0.022222222222222223,3.7185185185185183,0.2962962962962963,81.66976744186047,0.037209302325581395,12.893023255813954,0.3116279069767442,0.022026431718061675,83.06651982378855,0.03524229074889868,0.27606461086637296,14.192364170337738,0.31277533039647576,0.17327459618208516,681.0,0.1576358296622614,0.31224302496328926,0.03669724770642202,83.5559633027523,0.0779816513761468,0.26605504587155965,20.48165137614679,0.28440366972477066,0.12844036697247707,218.0,0.15825688073394498,0.31622706422018354
"Campbell, Isaiah",83.13695652173912,0.2391304347826087,0.021739130434782608,7.608695652173913,0.32608695652173914,0.10869565217391304,0.021739130434782608,46,0.1391304347826087,0.2157608695652174,68.85721262560176,0.5596330275229358,0.42201834862385323,2512.05,0.1044776119402985,0.30952380952380953,2531.6363636363635,0.16417910447761194,,2680.5,0.44776119402985076,0.38095238095238093,,,,2908.846153846154,,0.30952380952380953,,,,94.31428571428572,0.0,3.7142857142857144,0.42857142857142855,86.53999999999999,0.0,15.4,0.0,80.89047619047619,0.047619047619047616,11.952380952380953,0.3333333333333333,,,,,90.1,0.0,-3.25,0.25,,,,,0.034482758620689655,81.00344827586207,0.034482758620689655,0.20689655172413793,7.655172413793103,0.3448275862068966,0.13793103448275862,29.0,0.14655172413793105,0.2327586206896552,0.0,86.7764705882353,0.0,0.29411764705882354,7.529411764705882,0.29411764705882354,0.058823529411764705,17.0,0.12647058823529414,0.18676470588235294
"Canning, Griffin",84.21118421052633,0.30043859649122806,0.05043859649122807,10.574561403508772,0.2719298245614035,0.11403508771929824,0.019736842105263157,456,0.14967105263157893,0.24095394736842105,78.54866507011624,0.45096731154102737,0.42895263509006004,2152.3333333333335,0.353204172876304,0.33695652173913043,2136.1111111111113,0.020864381520119227,0.004830917874396135,2738.8858447488583,0.35171385991058124,0.24396135265700483,1500.3423180592993,0.18479880774962743,0.29830917874396135,,,,2430.9,0.010432190760059613,0.051932367149758456,85.04295774647888,0.07746478873239436,28.06338028169014,0.3380281690140845,82.7,0.0,-8.2,0.0,83.57575757575758,0.06060606060606061,-0.45454545454545453,0.26515151515151514,84.01654135338346,0.015037593984962405,1.1654135338345866,0.18796992481203006,,,,,86.2875,0.0,13.125,0.1875,0.014705882352941176,83.85245098039216,0.058823529411764705,0.2696078431372549,9.803921568627452,0.29901960784313725,0.12254901960784313,204.0,0.15196078431372548,0.24460784313725492,0.023809523809523808,84.5015873015873,0.04365079365079365,0.3253968253968254,11.198412698412698,0.25,0.10714285714285714,252.0,0.1478174603174603,0.23799603174603173
"Cannon, Jonathan",83.77006369426752,0.27070063694267515,0.05732484076433121,22.15764331210191,0.32643312101910826,0.17197452229299362,0.030254777070063694,628,0.16695859872611465,0.3167396496815287,68.79321859316876,0.4622173193601765,0.4445670159955874,2274.744744744745,0.14491150442477876,0.2222222222222222,2164.6972010178115,0.3108407079646018,0.12321232123212321,2583.5714285714284,0.00663716814159292,0.0011001100110011,1835.5963541666667,0.1515486725663717,0.2717271727172717,,,,2312.5406698564593,0.1338495575221239,0.32673267326732675,82.9442748091603,0.030534351145038167,32.76335877862596,0.35877862595419846,88.70342465753426,0.06164383561643835,10.938356164383562,0.3356164383561644,92.3,0.3333333333333333,27.0,0.6666666666666666,80.15416666666667,0.05555555555555555,10.5625,0.2569444444444444,,,,,83.28880597014926,0.05970149253731343,32.74626865671642,0.3208955223880597,0.029605263157894735,84.45953947368422,0.05921052631578947,0.2598684210526316,18.82894736842105,0.3618421052631579,0.16447368421052633,304.0,0.1712171052631579,0.3692434210526316,0.030864197530864196,83.12314814814815,0.05555555555555555,0.2808641975308642,25.280864197530864,0.2932098765432099,0.17901234567901234,324.0,0.16296296296296298,0.2674768518518519
"Cano, Yennier",83.6311475409836,0.2650273224043716,0.030054644808743168,2.7868852459016393,0.2459016393442623,0.11748633879781421,0.02185792349726776,366,0.132103825136612,0.13128415300546448,66.78689477147938,0.4336734693877551,0.4574829931972789,2191.79674796748,0.02510460251046025,0.22875816993464052,2052.6610169491523,0.5606694560669456,0.28104575163398693,2464.8875,0.2928870292887029,0.06535947712418301,1849.8048780487804,0.06276150627615062,0.16993464052287582,,,,2146.0,,0.06100217864923747,86.7081081081081,0.05405405405405406,32.75675675675676,0.3783783783783784,84.98285714285714,0.02857142857142857,-5.211428571428572,0.2,80.75,0.016129032258064516,14.0,0.3064516129032258,82.2825,0.05,3.425,0.25,,,,,81.91,0.0,15.9,0.2,0.013452914798206279,83.89641255605382,0.017937219730941704,0.25112107623318386,-1.6681614349775784,0.18834080717488788,0.09865470852017937,223.0,0.11008968609865472,0.09417040358744394,0.03496503496503497,83.21748251748252,0.04895104895104895,0.2867132867132867,9.734265734265735,0.3356643356643357,0.14685314685314685,143.0,0.1664335664335664,0.26066433566433567
"Cantillo, Joey",83.11285081240769,0.25406203840472674,0.0413589364844904,15.682422451994091,0.29246676514032494,0.1358936484490399,0.023633677991137372,677,0.14564254062038406,0.3156388478581979,84.72148490951616,0.4698846646732166,0.35412217001281504,1849.4585414585415,0.41774383078730903,0.4538341158059468,,,,2122.3231441048033,0.045828437132784956,0.23630672926447574,1501.1011560693642,0.33666274970622795,0.18622848200312989,2650.9976133651553,0.199764982373678,0.12363067292644757,,,,85.76959064327485,0.05847953216374269,24.342105263157894,0.30409356725146197,,,,,86.35066666666667,0.04,18.333333333333332,0.32,76.67590361445784,0.024096385542168676,8.921686746987952,0.27710843373493976,82.23085106382979,0.010638297872340425,-6.0,0.2553191489361702,,,,,0.02591792656587473,83.98682505399569,0.047516198704103674,0.27645788336933047,16.78401727861771,0.30885529157667385,0.13606911447084233,463.0,0.15561555075593952,0.33642008639308857,0.018691588785046728,81.22196261682242,0.028037383177570093,0.205607476635514,13.299065420560748,0.2570093457943925,0.13551401869158877,214.0,0.12406542056074765,0.27067757009345794
"Capra, Vinny",91.68666666666667,0.5333333333333333,0.26666666666666666,28.4,0.4,0.6,0.06666666666666667,15,0.41275000000000006,0.41333333333333333,81.1924641997609,0.4375,0.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88.07777777777778,0.2222222222222222,0.4444444444444444,28.333333333333332,0.2222222222222222,0.4444444444444444,9.0,0.2676388888888889,0.3041666666666667,0.16666666666666666,97.10000000000001,0.3333333333333333,0.6666666666666666,28.5,0.6666666666666666,0.8333333333333334,6.0,0.6304166666666668,0.5770833333333333
"Carrasco, Carlos",84.79049429657795,0.3269961977186312,0.06463878326996197,14.490494296577946,0.311787072243346,0.20912547528517111,0.03802281368821293,263,0.18422053231939162,0.33046577946768063,77.2741566768128,0.4319306930693069,0.3712871287128713,2177.2831325301204,0.10638297872340426,0.27348643006263046,2046.6629834254143,0.2948328267477204,0.17536534446764093,2344.36,0.44376899696048633,0.1127348643006263,1240.4971098265896,0.11550151975683891,0.2818371607515658,2567.025641025641,0.03343465045592705,0.13987473903966596,2325.125,0.00303951367781155,0.014613778705636743,84.49384615384616,0.1076923076923077,27.369230769230768,0.3384615384615385,89.63611111111112,0.06944444444444445,7.472222222222222,0.2916666666666667,85.02542372881356,0.06779661016949153,18.0,0.3559322033898305,78.96666666666667,0.018518518518518517,5.685185185185185,0.24074074074074073,84.26,0.0,12.6,0.3,76.89999999999999,0.0,-0.3333333333333333,0.6666666666666666,0.05,84.89399999999999,0.08,0.37,13.14,0.34,0.24,100.0,0.20950000000000002,0.33425000000000005,0.03067484662576687,84.72699386503068,0.05521472392638037,0.3006134969325153,15.319018404907975,0.294478527607362,0.1901840490797546,163.0,0.1687116564417178,0.3281441717791411
"Carrillo, Alex",88.39047619047619,0.2857142857142857,0.19047619047619047,32.61904761904762,0.38095238095238093,0.23809523809523808,0.19047619047619047,21,0.2596428571428572,0.2482142857142857,72.52951391644964,0.38095238095238093,0.47619047619047616,2464.114285714286,0.5294117647058824,0.24242424242424243,,,,2615.296296296296,0.37254901960784315,0.24242424242424243,,,,,,,,,,92.83571428571429,0.2857142857142857,35.5,0.42857142857142855,,,,,83.24,0.0,37.2,0.2,,,,,,,,,,,,,0.2,88.09333333333333,0.2,0.3333333333333333,29.0,0.4,0.3333333333333333,15.0,0.2878333333333333,0.3258333333333333,0.16666666666666666,89.13333333333333,0.16666666666666666,0.16666666666666666,41.666666666666664,0.3333333333333333,0.0,6.0,0.18916666666666657,0.15
"Casparius, Ben",81.87702407002189,0.19693654266958424,0.04157549234135667,21.312910284463896,0.2888402625820569,0.15973741794310722,0.019693654266958426,457,0.13654266958424507,0.30793216630196935,82.75710666308476,0.45555555555555555,0.4362962962962963,2437.7710843373493,0.2814070351758794,0.3447653429602888,2400.8125,0.020100502512562814,,,,,1832.5,,0.0036101083032490976,3021.377551020408,0.05025125628140704,0.2815884476534296,2753.062717770035,0.17839195979899497,0.26173285198555957,85.50583333333334,0.1,31.816666666666666,0.4083333333333333,82.5,0.0,10.75,0.25,,,,,,,,,84.38,0.044444444444444446,2.533333333333333,0.24444444444444444,80.4696,0.0,14.4,0.272,0.02214022140221402,81.69963099630996,0.04797047970479705,0.1992619926199262,24.726937269372694,0.28044280442804426,0.16605166051660517,271.0,0.1385608856088561,0.26517527675276753,0.016129032258064516,82.13548387096775,0.03225806451612903,0.1935483870967742,16.338709677419356,0.3010752688172043,0.15053763440860216,186.0,0.1336021505376344,0.3286962365591398
"Castaño, Blas",85.575,0.2916666666666667,0.125,17.125,0.4166666666666667,0.16666666666666666,0.041666666666666664,24,0.2104166666666667,0.40156250000000004,65.41689159322917,0.54,0.48,2234.2,,0.1,2148.3333333333335,,0.06,,,,1555.4375,,0.32,,,,2403.65,,0.4,92.53333333333335,0.3333333333333333,31.333333333333332,0.6666666666666666,71.1,0.0,19.0,1.0,,,,,91.22857142857143,0.14285714285714285,10.714285714285714,0.42857142857142855,,,,,80.65,0.1,18.9,0.3,,,,,,,,,,,0.041666666666666664,85.575,0.125,0.2916666666666667,17.125,0.4166666666666667,0.16666666666666666,24.0,0.2104166666666667,0.40156250000000004
"Castillo, José",85.04560439560439,0.2857142857142857,0.03296703296703297,7.956043956043956,0.2857142857142857,0.0989010989010989,0.02197802197802198,182,0.1423076923076923,0.20576923076923076,62.5669701168911,0.4553734061930783,0.4444444444444444,2082.2345679012346,0.1724137931034483,0.11969111969111969,2012.952606635071,0.38275862068965516,0.3861003861003861,2485.9831223628694,0.38275862068965516,0.4864864864864865,1951.857142857143,0.04482758620689655,0.003861003861003861,,,,,,,85.32307692307693,0.038461538461538464,25.846153846153847,0.3076923076923077,84.15517241379311,0.034482758620689655,7.5344827586206895,0.3620689655172414,86.16630434782608,0.03260869565217391,3.032608695652174,0.25,75.26666666666667,0.0,10.0,0.0,,,,,,,,,0.019417475728155338,87.51650485436893,0.038834951456310676,0.3106796116504854,12.388349514563107,0.2912621359223301,0.0970873786407767,103.0,0.1495145631067961,0.26383495145631064,0.02531645569620253,81.8240506329114,0.02531645569620253,0.25316455696202533,2.1772151898734178,0.27848101265822783,0.10126582278481013,79.0,0.13291139240506328,0.1300632911392405
"Castillo, Luis",84.23263838964775,0.27102803738317754,0.0503235082674335,21.515456506110713,0.2875629043853343,0.13587347232207045,0.020848310567936738,1391,0.1503235082674335,0.30073687994248743,66.47885852885311,0.4575694080670508,0.4457831325301205,2224.540964555491,0.42936596218020023,0.4861386138613861,2041.099121706399,0.27474972191323693,0.15643564356435644,2244.1315468940315,0.25027808676307006,0.18762376237623762,1964.3503649635036,0.04505005561735261,0.16930693069306932,,,,2070.0,0.0005561735261401557,,84.25029239766081,0.05701754385964912,36.89035087719298,0.30409356725146197,86.16127167630057,0.05202312138728324,6.708092485549133,0.2543352601156069,83.52443438914028,0.03167420814479638,8.06787330316742,0.28054298642533937,80.49785714285714,0.04285714285714286,4.2214285714285715,0.3,,,,,,,,,0.02066772655007949,84.21160572337043,0.0492845786963434,0.27821939586645467,18.07790143084261,0.287758346581876,0.13672496025437203,629.0,0.15158982511923688,0.34377980922098567,0.02099737532808399,84.25,0.051181102362204724,0.2650918635170604,24.353018372703414,0.2874015748031496,0.13517060367454067,762.0,0.14927821522309712,0.2652066929133858
"Castillo, Luis F.",79.94074074074075,0.18518518518518517,0.018518518518518517,19.462962962962962,0.2777777777777778,0.16666666666666666,0.0,54,0.12314814814814815,0.32430555555555557,60.59498120572266,0.38461538461538464,0.5502958579881657,2056.3376623376626,0.44537815126050423,0.48,2120.962962962963,0.21008403361344538,0.04,,,,1595.090909090909,0.058823529411764705,0.3,,,,,,,78.14666666666668,0.03333333333333333,33.733333333333334,0.3333333333333333,85.45555555555556,0.0,9.333333333333334,0.2222222222222222,,,,,82.275,0.0,-9.125,0.125,,,,,,,,,0.0,77.49189189189188,0.0,0.1891891891891892,18.972972972972972,0.21621621621621623,0.13513513513513514,37.0,0.10135135135135136,0.2972972972972973,0.0,85.27058823529411,0.058823529411764705,0.17647058823529413,20.529411764705884,0.4117647058823529,0.23529411764705882,17.0,0.17058823529411765,0.3830882352941177
"Castro, Kervin",86.25,0.25,0.0,18.666666666666668,0.25,0.16666666666666666,0.0,12,0.125,0.3208333333333333,81.53658485814555,0.4482758620689655,0.5517241379310345,2390.285714285714,0.4166666666666667,0.5294117647058824,2268.0,0.25,0.058823529411764705,,,,,,,,,,2382.4545454545455,0.3333333333333333,0.4117647058823529,84.66,0.0,31.4,0.4,81.2,0.0,8.0,1.0,,,,,,,,,,,,,88.41666666666667,0.0,9.833333333333334,0.0,0.0,99.44000000000001,0.0,0.6,9.4,0.2,0.4,5.0,0.36300000000000016,0.2625,0.0,76.82857142857142,0.0,0.0,25.285714285714285,0.2857142857142857,0.0,7.0,0.05714285714285714,0.20892857142857144
"Castro, Miguel",82.95,0.21428571428571427,0.03571428571428571,14.071428571428571,0.21428571428571427,0.10714285714285714,0.03571428571428571,28,0.11785714285714284,0.25982142857142854,63.783450993703646,0.44761904761904764,0.37142857142857144,2258.68,0.4339622641509434,0.5192307692307693,2203.4615384615386,0.1320754716981132,0.11538461538461539,2844.5,0.41509433962264153,0.15384615384615385,1934.3333333333333,0.018867924528301886,0.21153846153846154,,,,,,,86.21428571428571,0.07142857142857142,28.428571428571427,0.2857142857142857,86.89999999999999,0.0,5.0,0.3333333333333333,77.48571428571428,0.0,8.0,0.14285714285714285,78.125,0.0,-18.75,0.0,,,,,,,,,0.07142857142857142,82.08571428571429,0.07142857142857142,0.21428571428571427,20.642857142857142,0.14285714285714285,0.07142857142857142,14.0,0.11428571428571428,0.24910714285714286,0.0,83.81428571428572,0.0,0.21428571428571427,7.5,0.2857142857142857,0.14285714285714285,14.0,0.12142857142857143,0.2044642857142857
"Castro, Willi",88.5,0.4,0.0,35.4,0.2,0.2,0.0,5,0.15625000000000003,0.12,77.41853033298773,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.875,0.0,0.25,42.0,0.0,0.25,4.0,0.0875,0.0625,0.0,99.0,0.0,1.0,9.0,1.0,0.0,1.0,0.5375000000000001,0.4375
"Cavalli, Cade",83.57051546391752,0.2618556701030928,0.032989690721649485,12.08659793814433,0.30721649484536084,0.11752577319587629,0.016494845360824743,485,0.1438144329896907,0.26958762886597937,69.61939127281161,0.450227716330514,0.4554326610279766,2317.7875,0.2511013215859031,0.36098130841121495,2206.8868613138684,0.2701908957415565,0.10514018691588785,,,,1963.5664739884394,0.04698972099853157,0.1647196261682243,,,,2318.9523809523807,0.05286343612334802,0.03154205607476635,85.44425287356322,0.05172413793103448,25.78735632183908,0.40229885057471265,86.02818181818182,0.045454545454545456,9.4,0.24545454545454545,,,,,82.62083333333334,0.0,9.854166666666666,0.2916666666666667,,,,,79.51724137931035,0.034482758620689655,8.931034482758621,0.2413793103448276,0.013513513513513514,82.97252252252252,0.04054054054054054,0.27927927927927926,11.72972972972973,0.26576576576576577,0.11261261261261261,222.0,0.1400900900900901,0.2509009009009009,0.019011406844106463,84.07528517110266,0.026615969581749048,0.24714828897338403,12.387832699619771,0.34220532319391633,0.12167300380228137,263.0,0.14695817490494298,0.285361216730038
